_id,id_bank,id_city,address,time,position,type,latitude,longitude,comment
,56,35,"вул. 50 років СРСР, 1-Б",цілодобово,"магазин ""АТБ""","магазин ""АТБ""",,,
,56,35,"вул. Леніна, 86",цілодобово,"магазин ""АТБ""","магазин ""АТБ""",,,
,56,35,"вул. Сировця, 20",,відділення філії банку,відділення філії банку,,,
,55,35,"вул. Стасова, 79",цілодобово,завод,завод,,,
,55,35,"вул. Тупиково-Прохідна, 3/1-Б",,відділення банку,відділення банку,,,
,37,36,"пр. К.Маркса, 55",,відділення банку,відділення банку,,,
,41,36,"вул. Шевченка, 36-А",цілодобово,відділення банку,відділення банку,,,
,41,36,"вул. Мечникова, 7",,Регіональне відділення банку,Регіональне відділення банку,,,
,43,36,"вул. Мостова, 2",,відділення банку,відділення банку,,,
,45,36,"пр. ім. газети ""Правда"", 74-А",,відділення банку,відділення банку,,,
,45,36,"вул. Леніна, 20, прим. 53",,відділення банку,відділення банку,,,
,45,36,"пр. Кірова, 98",,відділення банку,відділення банку,,,
,47,36,"вул. К.Маркса, 70",цілодобово,відділення банку,відділення банку,,,
,49,36,"вул. Кавалерійська, 9-А",,Регіональне Управління банку,Регіональне Управління банку,,,
,50,36,"пр. К.Маркса, 39-А",,відділення банку,відділення банку,,,
,50,36,"вул. Робоча, 164, прим. 66",,відділення банку,відділення банку,,,
,52,36,"пр. К.Маркса, 2, оф. 63",,відділення банку,відділення банку,,,
,56,36,"пр. Гагаріна, 26",цілодобово,Дніпропетровський Державний Університет внутрішніх справ,Дніпропетровський Державний Університет внутрішніх справ,,,
,56,36,"вул. Столєтова, 1-Б",,магазин АТБ,магазин АТБ,,,
,56,36,"пр. Петровського, 51-Д",,магазин АТБ,магазин АТБ,,,
,56,36,"бульв. Театральний, 3",цілодобово,магазин АТБ,магазин АТБ,,,
,56,36,"вул. Леніна, 41",цілодобово,відділення банку,відділення банку,,,
,56,36,"вул. Тополя-3, 1",,відділення банку,відділення банку,,,
,56,36,"вул. Челюскіна, 12","9:00 - 17:00, крім сб, нд",відділення банку,відділення банку,,,
,56,36,"вул. Леніна, 39/41",,відділення банку,відділення банку,,,
,56,36,"пр. Гагаріна, 102",цілодобово,відділення банку,відділення банку,,,
,55,36,"вул. Вокзальна, 6/45",,відділення банку,відділення банку,,,
,60,36,"вул. Героїв Сталінграду, 139",,"прохідна ВАТ ""Завод ""Дніпропрес""","прохідна ВАТ ""Завод ""Дніпропрес""",,,
,60,36,"пр. Кірова, 108",,відділення банку,відділення банку,,,
,60,36,"вул. Робоча, 178",,відділення банку,відділення банку,,,
,56,38,"вул. Гагаріна, 22",,"магазин ""Райдуга""","магазин ""Райдуга""",,,
,56,38,"вул. Кропоткіна, 47-А",цілодобово,"ТОК ""Сакура""","ТОК ""Сакура""",,,
,56,38,"вул. Заводська, 1-ІІІ",,відділення банку,відділення банку,,,
